20MICRONS,20210323,36.2,36.65,36,36.15,71527
21STCENMGM,20210323,14.75,14.75,14.75,14.75,432
3IINFOTECH,20210323,7.95,8.1,7.7,7.75,5993254
3MINDIA,20210323,27775,28200,27392.9,28011.75,4075
3PLAND,20210323,8.6,9.3,8.05,8.4,5937
5PAISA,20210323,276.3,279.7,270.1,272.3,12411
63MOONS,20210323,76.05,76.85,75.4,75.45,30964
A2ZINFRA,20210323,4.05,4.05,3.95,3.95,522544
AAKASH,20210323,126.55,130.8,126.55,128.8,6371
AARON,20210323,58.35,60,56,56.2,3640
AARTIDRUGS,20210323,733.9,748.45,715,725.95,1377341
AARTIIND,20210323,1281,1294.7,1266,1288.75,160221
AARTISURF,20210323,960.3,970.5,945,959.4,7602
AARVEEDEN,20210323,17.65,18.55,17.05,18.45,76693
AARVI,20210323,53.55,56,49.65,52,5727
AAVAS,20210323,2360,2674.75,2295.05,2405.45,170535
ABAN,20210323,33.45,33.75,33,33.25,63631
ABB,20210323,1395.8,1420,1385,1397.35,68727
ABBOTINDIA,20210323,14699,14848,14600.05,14811.55,10124
ABCAPITAL,20210323,121.45,123.95,120.9,122.7,2129656
ABFRL,20210323,205.7,207.05,201.5,202.2,1086006
ABMINTLTD,20210323,58.65,58.65,58.2,58.65,1500
ABSLBANETF,20210323,335.3,341.8,334.1,341,62
ABSLNN50ET,20210323,355.12,362.5,352,353,17
ACC,20210323,1859.95,1925,1839.6,1913.75,1921529
ACCELYA,20210323,900.05,900.05,886.1,890.25,1392
ACCURACY,20210323,54.9,57.5,52.1,55.95,43711
ACE,20210323,160.5,165.2,160.5,163.05,261745
ACRYSIL,20210323,337.5,347.35,334.35,347.35,68941
ADANIENT,20210323,999,1086.7,991.05,1058.4,31098225
ADANIGREEN,20210323,1309,1314.8,1282,1313.65,2252589
ADANIPORTS,20210323,730.25,755,727.1,738.55,30612174
ADANIPOWER,20210323,101.6,101.6,100,101.6,10903571
ADANITRANS,20210323,799.3,860,790,847.5,3050761
ADFFOODS,20210323,896.4,916,890.3,898.9,21717
ADHUNIKIND,20210323,19.9,19.9,19.15,19.55,13292
ADL,20210323,26.7,27.85,26.7,26.9,1063
ADORWELD,20210323,315.55,324.9,315.5,320.25,14450
ADROITINFO,20210323,10.3,10.3,9.8,9.8,746
ADSL,20210323,47.7,49.85,47.7,48.3,143793
ADVANIHOTR,20210323,63.85,63.85,59.5,60.5,14042
ADVENZYMES,20210323,357,357.4,346.5,350.55,194321
AEGISCHEM,20210323,295.25,297.45,284,286.8,185570
AFFLE,20210323,5328,5564,5225,5564,89630
AGARIND,20210323,151.75,152.4,150.55,152.4,6515
AGCNET,20210323,1059,1070,1016.65,1057.85,5500
AGRITECH,20210323,33.95,34.5,33.3,34,6583
AGROPHOS,20210323,12.75,13.2,12.35,13.2,214817
AHLADA,20210323,95.6,99.55,95.6,97.35,2385
AHLEAST,20210323,162.35,163,160.3,161.65,1771
AHLUCONT,20210323,302.4,307.1,298.25,304.55,22941
AHLWEST,20210323,217,217.9,210.25,216.25,389
AIAENG,20210323,1921,1921,1882.1,1901.75,46351
AIRAN,20210323,16.25,17,16.15,16.7,102687
AJANTPHARM,20210323,1794.1,1814.95,1758,1802,111413
AJMERA,20210323,129.95,129.95,123.65,124.35,120261
AKASH,20210323,206,206,192,197.3,13412
AKG,20210323,85.8,85.8,85.8,85.8,448
AKSHARCHEM,20210323,237.2,242,236,237.75,10130
AKSHOPTFBR,20210323,6,6.4,5.9,6.3,289057
AKZOINDIA,20210323,2230,2264.95,2172,2192.9,34297
ALANKIT,20210323,15.45,15.45,15.1,15.3,66781
ALBERTDAVD,20210323,387,393.55,385,386.25,10023
ALEMBICLTD,20210323,101.95,114.5,101.25,113.4,9578347
ALICON,20210323,491,523.6,489.35,506.5,37030
ALKALI,20210323,47.6,50,47.4,49.4,19260
ALKEM,20210323,2642,2650,2585,2597.5,98033
ALKYLAMINE,20210323,5345,5990,5345,5833.35,283631
ALLCARGO,20210323,130.8,132.35,130.05,130.3,84139
ALLSEC,20210323,323.85,349,320,342.05,31912
ALMONDZ,20210323,27.75,28.55,27.55,28.55,5400
ALOKINDS,20210323,20.9,21.25,20.6,21.05,8914177
ALPA,20210323,36.5,39.9,36.05,39.2,67967
ALPHAGEO,20210323,192.6,203.7,190,192.85,17993
ALPSINDUS,20210323,1.85,1.95,1.85,1.85,13811
AMARAJABAT,20210323,878.35,886.45,874.15,877.25,495199
AMBER,20210323,3363,3383.6,3250,3284.4,123014
AMBIKCO,20210323,985.55,994.6,943,949.3,68239
AMBUJACEM,20210323,297.2,306.4,293.55,304.45,11750637
AMDIND,20210323,18,18.95,17.55,18.4,40800
AMJLAND,20210323,23.55,24.3,23,23.15,16757
AMRUTANJAN,20210323,525,525.9,512,513.7,37954
ANANTRAJ,20210323,54.5,56.8,54.5,56.8,479764
ANDHRACEMT,20210323,6.05,6.05,5.65,5.7,300251
ANDHRAPAP,20210323,231.5,238.7,231.5,235.6,14269
ANDHRSUGAR,20210323,306.6,311.05,300.45,301.3,36466
ANGELBRKG,20210323,317.9,317.9,313.05,314.35,26343
ANIKINDS,20210323,16.55,16.9,16,16.4,13310
ANKITMETAL,20210323,1.1,1.15,1.05,1.15,81322
ANSALAPI,20210323,6.65,6.95,6.6,6.75,147316
ANSALHSG,20210323,5.95,6,5.75,5.85,61344
ANUP,20210323,589,604.95,578,588.4,19017
APARINDS,20210323,462.05,469,458,461.1,29391
APCL,20210323,214,216,211.55,212.45,27696
APCOTEXIND,20210323,180.8,183.25,168.7,176.35,112435
APEX,20210323,222.7,224.2,219.2,220.3,66490
APLAPOLLO,20210323,1273.75,1346,1271.35,1321.7,564849
APLLTD,20210323,922.25,939.95,906,932.85,784748
APOLLO,20210323,99.8,102.65,99.05,99.7,159587
APOLLOHOSP,20210323,2917.9,2967.8,2896.85,2946.75,630061
APOLLOPIPE,20210323,831.9,938,826.75,902.45,184229
APOLLOTYRE,20210323,225.4,231.15,222.5,229.15,5540415
APOLSINHOT,20210323,541.1,552.2,526.75,549.3,764
APTECHT,20210323,207.1,212.95,205.7,206.5,240178
ARCHIDPLY,20210323,32.95,33.5,32.05,32.95,9191
ARCHIES,20210323,10.95,11.25,10.95,11.2,31679
ARENTERP,20210323,11.8,12.1,11.2,11.45,4188
ARIES,20210323,88,92.15,86.55,88.7,46517
ARIHANT,20210323,19.2,20,18.45,18.45,4681
ARIHANTSUP,20210323,34.5,36.4,33.45,34.65,36493
ARMANFIN,20210323,633.65,642.65,621.7,629.6,3541
AROGRANITE,20210323,43.65,43.65,42.35,42.95,15551
ARROWGREEN,20210323,75.9,76.6,69.5,72.4,3157
