20MICRONS,20211007,61.75,63.7,61.5,61.9,188941
21STCENMGM,20211007,53.15,53.15,53.15,53.15,1997
3MINDIA,20211007,25016.15,25700,24850.15,25231.65,3342
3PLAND,20211007,13.6,14.05,13.15,13.5,3700
5PAISA,20211007,472.6,480,466.2,469.15,27056
63MOONS,20211007,94,96.25,93.05,95.35,92995
A2ZINFRA,20211007,4.2,4.5,4.2,4.35,1443160
AAKASH,20211007,219.65,222.5,193.5,197.05,163237
AAREYDRUGS,20211007,37,37.8,36.9,37,39068
AARON,20211007,119,119.25,115,118.95,11977
AARTIDRUGS,20211007,636.75,645,632,632.75,154629
AARTIIND,20211007,1066.95,1115,1065.05,1080.7,1818149
AARTISURF,20211007,1475,1514.4,1440.05,1482,25872
AARVEEDEN,20211007,25.7,25.7,23.85,24.85,101008
AARVI,20211007,64,64.3,63.15,63.65,16815
AAVAS,20211007,2665.9,2672.9,2632.8,2648.65,39186
ABAN,20211007,46.5,54.95,46.35,54.95,1637691
ABB,20211007,1880,1898,1863,1871.5,64748
ABBOTINDIA,20211007,22475.85,22868.8,21610,21741.2,45763
ABCAPITAL,20211007,112,112.45,109.6,110.1,2499118
ABFRL,20211007,243,261.7,243,258.9,9383410
ABMINTLLTD,20211007,152.4,152.4,152.4,152.4,2025
ABSLBANETF,20211007,379.2,379.2,370,375.89,680
ABSLNN50ET,20211007,435.3,444,435.3,442,813
ACC,20211007,2215.3,2276,2215.3,2265.85,318393
ACCELYA,20211007,1295,1331,1290,1299.65,34335
ACCURACY,20211007,140.95,140.95,134.1,135.75,45888
ACE,20211007,266.25,271,263.35,266.5,830143
ACRYSIL,20211007,748.35,768,732.05,740.75,90036
ADANIENT,20211007,1502.85,1535.75,1490,1520.75,1919106
ADANIGREEN,20211007,1225,1237,1202.1,1205.65,179544
ADANIPORTS,20211007,730,738.8,726.55,736.15,3237419
ADANIPOWER,20211007,102.3,104.8,101.55,101.95,5122515
ADANITRANS,20211007,1797,1799,1729.25,1764.3,103320
ADFFOODS,20211007,900,920,880,905.4,12383
ADL,20211007,43.6,45,43,43.1,442
ADORWELD,20211007,726,727.95,709,715.15,6297
ADROITINFO,20211007,9.75,10,9.5,9.5,6509
ADSL,20211007,83.4,85.75,81.25,83,451911
ADVANIHOTR,20211007,80.8,83.95,80.75,82.15,39418
ADVENZYMES,20211007,404.05,408,400,402.3,332082
AEGISCHEM,20211007,229.95,231.8,228.7,230,302131
AFFLE,20211007,1114,1154.3,1111,1154.3,220500
AGARIND,20211007,414,414,372,384.1,161373
AGCNET,20211007,1020,1045,990.15,1008.6,1605
AGRITECH,20211007,74.95,74.95,72.1,73.4,9068
AGROPHOS,20211007,15.85,18.5,15.5,18.45,584862
AHLADA,20211007,177,177.75,167.25,172.95,44357
AHLEAST,20211007,185,192.9,185,187.45,6737
AHLUCONT,20211007,358.75,382,354.7,364.75,132601
AHLWEST,20211007,282.6,282.7,275.5,276.35,2619
AIAENG,20211007,1929,1929.2,1876.15,1883.1,34056
AIRAN,20211007,21.7,21.9,21.25,21.6,33185
AIRTEL-RE,20211007,202.55,212.1,197,208.4,15983806
AJANTPHARM,20211007,2266,2330,2249,2301.4,53376
AJMERA,20211007,351,362,351,355.15,27414
AJOONI,20211007,60.95,63,60.15,61.6,165539
AJRINFRA,20211007,1.6,1.6,1.5,1.55,790458
AKASH,20211007,230.9,249.7,221,222.7,83066
AKG,20211007,28,28,26.4,26.7,30826
AKSHARCHEM,20211007,557.75,597.25,550.05,562.75,195612
AKSHOPTFBR,20211007,9.35,9.65,9.2,9.35,332202
AKZOINDIA,20211007,2258,2267.95,2226.05,2237.25,6791
ALANKIT,20211007,19,19.4,18.5,18.8,2371127
ALBERTDAVD,20211007,605.7,614.1,598.5,604,7061
ALEMBICLTD,20211007,114.9,115.35,113.6,114.05,174719
ALICON,20211007,753.2,819,753.2,781.3,45924
ALKALI,20211007,99,99.8,94,96.25,151425
ALKEM,20211007,3939,3993.75,3890,3909.85,344171
ALKYLAMINE,20211007,4062,4180,3985.7,4109.45,143040
ALLCARGO,20211007,286.45,295.9,284.5,286.45,770450
ALLSEC,20211007,421.95,422.25,416.5,418.1,5832
ALMONDZ,20211007,115.3,115.3,108.45,110.75,54360
ALOKINDS,20211007,24.5,24.75,24.2,24.25,7486202
ALPA,20211007,57.05,62.75,56.8,57.65,460772
ALPHAGEO,20211007,460,474.4,460,463.15,90485
ALPSINDUS,20211007,3.5,3.5,3.5,3.5,153868
AMARAJABAT,20211007,752,765,751.8,758.7,932021
AMBER,20211007,3419,3478.5,3375,3399.85,58191
AMBICAAGAR,20211007,19.25,22.5,19.2,22.5,239465
AMBIKCO,20211007,1919.4,1980.3,1845.65,1873.3,87491
AMBUJACEM,20211007,398.95,404.7,397.3,402.9,5508787
AMDIND,20211007,29.8,32.75,29.05,31.65,161516
AMIORG,20211007,1314.95,1341.9,1300,1302.55,300078
AMJLAND,20211007,36,38.7,36,37.85,78528
AMRUTANJAN,20211007,846.4,853.15,830.1,834.55,65762
ANANTRAJ,20211007,76.8,78.1,75.55,78.05,1236939
ANDHRACEMT,20211007,15.05,15.45,14.3,14.55,1941102
ANDHRAPAP,20211007,241.95,245.2,236.75,238.65,38370
ANDHRSUGAR,20211007,677,683,662.25,665.6,77007
ANDREWYU,20211007,27.6,27.85,26.7,27.2,269948
ANGELBRKG,20211007,1359.1,1419,1347.15,1362.95,472653
ANIKINDS,20211007,18.45,19.95,18.35,19.95,143958
ANKITMETAL,20211007,2.4,2.4,2.4,2.4,34379
ANMOL,20211007,154.15,154.95,152.1,153.6,70803
ANSALAPI,20211007,9.15,10.8,8.95,10.8,1520532
ANSALHSG,20211007,6.65,7.05,6.4,6.45,2338236
ANTGRAPHIC,20211007,0.75,0.85,0.75,0.85,240175
ANUP,20211007,966.55,990.25,961.55,980.75,19321
ANURAS,20211007,780,787.7,774,777.25,61834
APARINDS,20211007,664.75,675.5,658.4,673.1,82602
APCL,20211007,421,421,407.05,408.75,37432
APCOTEXIND,20211007,437.8,452,427.4,445.7,400205
APEX,20211007,309.85,313.95,305,308.8,112421
APLAPOLLO,20211007,849.9,861,826.85,857.05,551501
APLLTD,20211007,780.1,785,775.35,777.9,214567
APOLLO,20211007,120.4,122.5,119.95,120.65,91341
APOLLOHOSP,20211007,4410,4468,4381,4428.3,276775
APOLLOPIPE,20211007,1836.7,1914,1830.05,1840.6,37697
APOLLOTYRE,20211007,224,233,223.65,228.15,6417957
APOLSINHOT,20211007,803.5,818.95,790.55,807.2,2238
APTECHT,20211007,305,313.4,304.9,306.25,199901
APTUS,20211007,326.25,328.95,322,323.4,477820
ARCHIDPLY,20211007,32.65,34.35,32.65,33.75,15242
ARCHIES,20211007,20,20.65,18.75,19.1,111417
ARENTERP,20211007,31,31,29.3,30.2,8084
ARIES,20211007,148,150.65,147.45,149.1,76781
ARIHANT,20211007,28,28,22.5,26.55,24288
ARIHANTCAP,20211007,140,149,136.9,146,214038
ARIHANTSUP,20211007,179,183.9,172.9,175.05,398427
ARMANFIN,20211007,942.3,993.15,923.55,984.75,76928
AROGRANITE,20211007,63.65,64.75,63.65,63.9,52558
ARROWGREEN,20211007,120,122.9,119.1,119.9,7342
ARSHIYA,20211007,28,29.3,26.9,27.65,143228
ARSSINFRA,20211007,28.7,29.3,28.15,29,21795
ARTEMISMED,20211007,37.6,38.2,37.05,37.35,74002
ARVEE,20211007,89.95,89.95,86,89.5,499
ARVIND,20211007,104.95,106.45,103.5,104.2,2032362
ARVINDFASN,20211007,330,347.5,325.8,339.95,1300007
ARVSMART,20211007,181.55,211.65,181.55,202,1275164
ASAHIINDIA,20211007,369,373.5,368.65,369.6,33570
ASAHISONG,20211007,366.5,375,366.5,368.05,14504
ASAL,20211007,68.35,71.6,68.35,71.6,26076
ASALCBR,20211007,493.9,505,492,495.05,199452
ASHAPURMIN,20211007,131.3,135.65,127,129.7,131743
ASHIANA,20211007,201.95,206.25,200,200.4,137818
ASHIMASYN,20211007,18.05,18.9,17.6,17.75,86298
ASHOKA,20211007,100.5,103.5,99.5,103.1,4723448
ASHOKLEY,20211007,132,138.5,131.2,135.85,42882284
ASIANHOTNR,20211007,88,89.9,87.55,88.65,24257
ASIANPAINT,20211007,3220,3318,3220,3290.85,1177283
ASIANTILES,20211007,169,175,153.8,164.75,703616
ASPINWALL,20211007,188.3,190,184.2,185.4,5555
ASTEC,20211007,1289,1304,1269.45,1277.7,9276
ASTERDM,20211007,210,213.5,208.85,211.65,435149
ASTRAL,20211007,2263,2265.3,2213,2237.85,516085
ASTRAMICRO,20211007,196.3,200.6,194.8,196.1,358067
ASTRAZEN,20211007,3099.8,3123.25,3081.05,3102.9,17249
ASTRON,20211007,60.05,61.4,59.8,60.05,72443
ATFL,20211007,1029.95,1033.75,1010.3,1022.7,8144
ATGL,20211007,1410,1430.8,1394,1425.2,186415
ATLANTA,20211007,13.2,13.95,13.2,13.65,14428
ATUL,20211007,10280.5,10500,10150.05,10445.55,131985
ATULAUTO,20211007,224.9,236.9,224.9,232.15,854129
AUBANK,20211007,1222.05,1222.05,1199,1205.9,818620
AURIONPRO,20211007,215.3,223,210,213.2,38086
AUROPHARMA,20211007,719.7,726.4,716.35,719.6,1514665
AUSOMENT,20211007,69,69,65.15,66.55,2031
AUTOAXLES,20211007,1235,1281,1235,1251.4,22830
AUTOIND,20211007,58.2,60.65,57.8,60.65,37880
AVADHSUGAR,20211007,455.15,461.9,449.5,452.8,67460
AVANTIFEED,20211007,575.7,584,569.6,580.15,252177
AVTNPL,20211007,85,86.8,84.25,84.95,272508
AWHCL,20211007,358.4,364.4,354.1,355.3,326831
AXISBANK,20211007,790,790.15,774.1,777.1,6622698
AXISBNKETF,20211007,380,381.75,377.54,378.79,762
AXISBPSETF,20211007,10.36,10.36,10.34,10.35,5979
AXISCADES,20211007,85.9,87.4,83.8,86.15,97023
AXISCETF,20211007,73.73,73.73,70.53,72.22,1872
AXISGOLD,20211007,40.65,40.65,40.38,40.5,66837
AXISHCETF,20211007,90.45,90.45,89,89.22,3943
AXISNIFTY,20211007,185.9,187.97,185.9,186.71,6646
AXISTECETF,20211007,358.99,359.7,354,358.75,4716
AYMSYNTEX,20211007,115,116.95,112.3,113.35,37392
BAFNAPH,20211007,130.85,132.5,128.75,131.45,7005
BAGFILMS,20211007,3.25,3.25,2.95,3.05,425756
BAJAJ-AUTO,20211007,3815,3868.65,3785,3828.55,343916
BAJAJCON,20211007,255.1,256.85,252.25,253.05,618911
BAJAJELEC,20211007,1264.4,1273.65,1243.95,1252.8,99030
BAJAJFINSV,20211007,17800,17880,17425,17470.25,224100
BAJAJHIND,20211007,16.5,16.5,15.65,15.9,2318280
BAJAJHLDNG,20211007,4812,4838,4720,4741,22876
BAJFINANCE,20211007,7845.9,7885,7738,7747.9,940550
BALAJITELE,20211007,65.6,66.7,64.85,65.25,149673
BALAMINES,20211007,4656,4656,4552.55,4568.4,88326
BALAXI,20211007,590,624,575.05,616.8,30192
BALKRISHNA,20211007,23.35,23.35,23.35,23.35,366
BALKRISIND,20211007,2537.9,2568,2517,2551.65,755920
BALMLAWRIE,20211007,130.5,131.85,130.25,130.75,243148
BALPHARMA,20211007,102,111.85,102,108.4,470238
