20MICRONS,20200925,26.8,30.2,26.8,28.45,54368
21STCENMGM,20200925,10,10.3,10,10.15,3282
3IINFOTECH,20200925,3.05,3.15,2.9,2.9,9668130
3MINDIA,20200925,18501,18657,18150,18204.9,5482
5PAISA,20200925,351,358.3,331.4,343.15,14994
63MOONS,20200925,71,72.95,66.55,66.55,103197
8KMILES,20200925,49.5,49.5,49.5,49.5,12288
A2ZINFRA,20200925,4.2,4.2,4.05,4.1,163174
AARTIDRUGS,20200925,2883,2960.4,2850,2951.25,232494
AARTIIND,20200925,1003.55,1014,993.95,1005.05,291908
AARTISURF,20200925,473.05,490,455.1,471.85,19675
AARVEEDEN,20200925,10.4,10.8,10.4,10.55,4829
AARVI,20200925,37.95,39.55,37.95,39.55,182
AAVAS,20200925,1332,1390,1320.35,1384.35,69281
ABAN,20200925,22.9,23.9,22.85,23.65,40317
ABB,20200925,864.95,875.95,846.6,852.3,174158
ABBOTINDIA,20200925,15950,16441,15950,16237.75,6765
ABCAPITAL,20200925,61.95,63.45,60.7,62.85,2662222
ABFRL,20200925,130.35,132,126.55,128.2,1981208
ABMINTLTD,20200925,19.7,19.7,19.7,19.7,189
ABSLBANETF,20200925,208,208,200,208,474
ABSLNN50ET,20200925,279.84,282,276.2,282,29
ACC,20200925,1306,1339.75,1295.85,1333.35,753140
ACCELYA,20200925,1026.25,1035,1026.25,1031.15,29600
ACE,20200925,67.95,69.8,67.45,68.25,225825
ADANIENT,20200925,275.9,283.6,275,280.3,7663618
ADANIGAS,20200925,176.25,184.85,176.25,183.75,1484675
ADANIGREEN,20200925,647.75,647.75,620.9,647.75,253932
ADANIPORTS,20200925,319,329.7,315.6,326.15,6282538
ADANIPOWER,20200925,36.45,36.9,36.3,36.6,1395295
ADANITRANS,20200925,238.9,249.6,236,247.55,301204
ADFFOODS,20200925,407,418,401.25,418,70849
ADHUNIKIND,20200925,18.6,18.6,17.7,18.1,5089
ADORWELD,20200925,241.45,244,236.1,241.85,24440
ADROITINFO,20200925,5.1,5.1,4.7,4.95,4076
ADSL,20200925,21.1,22.45,20.65,22.1,140872
ADVANIHOTR,20200925,40.8,41.7,38.65,41.2,8929
ADVENZYMES,20200925,292.9,317,265.1,293.15,6629827
AEGISCHEM,20200925,227.55,234,222.1,225.05,79637
AFFLE,20200925,2860,2935,2853.3,2898.45,49910
AGARIND,20200925,91.75,93.9,89.1,91.3,7970
AGCNET,20200925,347.35,350.9,338.55,345.55,38770
AGRITECH,20200925,30.35,30.4,29.25,29.6,2463
AGROPHOS,20200925,9,9.55,8.95,9.5,19953
AHLEAST,20200925,137.5,146.35,137.45,144.85,335
AHLUCONT,20200925,235.05,235.9,231,233.45,19144
AHLWEST,20200925,276.95,288.35,267.15,270.85,330
AIAENG,20200925,1683,1790,1683,1738.05,37341
AIONJSW,20200925,17.75,18.15,17.35,18.15,49507
AIRAN,20200925,11.9,12,11.6,11.95,15258
AJANTPHARM,20200925,1575.1,1598.8,1535,1550.55,175626
AJMERA,20200925,80.1,81.85,79.65,81.05,24927
AKASH,20200925,243,243,224,240.1,4105
AKSHARCHEM,20200925,218,222.5,216.5,219.85,13585
AKSHOPTFBR,20200925,6.05,6.05,5.7,5.9,203189
AKZOINDIA,20200925,2031.05,2073,1996.15,2015.15,6926
ALANKIT,20200925,15.5,17.1,15.5,15.9,501330
ALBERTDAVD,20200925,422.9,422.9,410.45,414.75,7807
ALCHEM,20200925,5.2,5.3,4.9,5.3,21249
ALEMBICLTD,20200925,105.4,108.7,104,106.45,456698
ALICON,20200925,336.4,345,328.55,334,4855
ALKALI,20200925,46.1,46.25,44.65,45.95,13273
ALKEM,20200925,2762,2825,2762,2802.35,135837
ALKYLAMINE,20200925,2975,3184,2956.75,3160.55,39920
ALLCARGO,20200925,121.95,129.95,121.75,128.9,1020348
ALLSEC,20200925,247,253.3,241.05,249,8064
ALMONDZ,20200925,11,11.9,11,11.5,7527
ALOKINDS,20200925,22.75,23.7,22.15,22.15,43499072
ALPA,20200925,27.7,27.75,26.2,27.6,14348
ALPHAGEO,20200925,148.4,152.8,147.9,150.6,8337
ALPSINDUS,20200925,1.2,1.2,1.1,1.2,56380
AMARAJABAT,20200925,712.85,737.45,707.3,726.2,983734
AMBER,20200925,1911.3,1975,1902.1,1944.7,106666
AMBIKCO,20200925,618.15,649.7,618.15,643.95,3304
AMBUJACEM,20200925,201.7,206.7,199,205.5,4205656
AMDIND,20200925,15.45,15.8,15.25,15.45,2858
AMJLAND,20200925,18.8,18.8,17.9,18,2187
AMRUTANJAN,20200925,425.25,431.8,420.25,424.1,95609
ANANTRAJ,20200925,27.8,31.7,27.5,30.05,909983
ANDHRACEMT,20200925,4.7,4.85,4.6,4.75,144584
ANDHRAPAP,20200925,187,203.4,177.55,193.9,275206
ANDHRSUGAR,20200925,299,304,294.75,301.95,31399
ANIKINDS,20200925,11.7,12.8,11.7,12.6,3047
ANKITMETAL,20200925,0.85,0.85,0.85,0.85,9913
ANSALAPI,20200925,3.6,3.75,3.6,3.65,41313
ANSALHSG,20200925,3.9,3.95,3.85,3.85,15017
ANUP,20200925,541.15,595.25,541.15,595.25,14748
APARINDS,20200925,284.05,292.2,284.05,289.45,19782
APCL,20200925,184.4,188,177.8,184.85,50969
APCOTEXIND,20200925,138.55,141.15,137.1,139.9,29580
APEX,20200925,242.05,247.55,238.05,245.95,95030
APLAPOLLO,20200925,2570.3,2697.8,2570.3,2678.35,32290
APLLTD,20200925,959.75,959.75,930.1,955.1,307458
APOLLO,20200925,113.85,116.75,111.6,114.2,87216
