20MICRONS,20210720,68.9,69.15,65.6,66.25,345355
21STCENMGM,20210720,22.8,22.8,22.35,22.35,1655
3IINFOTECH,20210720,9.45,9.45,8.9,9.05,4785318
3MINDIA,20210720,24500,24674,23932.95,24258.7,3530
3PLAND,20210720,17.85,17.85,16.15,17.05,44196
5PAISA,20210720,542.75,549,512.05,514.1,107902
63MOONS,20210720,102.85,104.15,96.3,104.15,453565
A2ZINFRA,20210720,5.75,5.8,5.45,5.5,699046
AAKASH,20210720,227.1,231.05,222.55,228.8,81753
AARON,20210720,118.95,118.95,111.5,111.55,29601
AARTIDRUGS,20210720,723.5,723.5,707,713.05,192944
AARTIIND,20210720,851.4,885,840.5,862.15,1889603
AARTISURF,20210720,1433,1468.95,1392.1,1409.3,17519
AARVEEDEN,20210720,26.8,26.95,24.45,26.9,133458
AARVI,20210720,71.9,74,68,71.25,110136
AAVAS,20210720,2877.9,2917,2726.6,2804.5,46581
ABAN,20210720,45.6,45.6,43.9,45.6,306203
ABB,20210720,1739.25,1743.85,1710,1719,111360
ABBOTINDIA,20210720,17301.1,17507.5,17100,17469.4,9865
ABCAPITAL,20210720,124.45,125,118.75,119.9,4180491
ABFRL,20210720,220,221.2,205.1,208.55,4363622
ABMINTLTD,20210720,98.7,98.7,98.7,98.7,872
ABSLBANETF,20210720,350.6,352.29,342.45,343.25,595
ABSLNN50ET,20210720,395,395,391,391,75
ACC,20210720,2226,2344.05,2192.2,2308.85,8593295
ACCELYA,20210720,1405,1425,1327.6,1355.7,100644
ACCURACY,20210720,83.3,89.3,83.3,86.7,52587
ACE,20210720,236,236,227,228.35,670416
ACRYSIL,20210720,605,617.3,575,585.25,83556
ADANIENT,20210720,1340,1382.9,1336.1,1365.7,4529933
ADANIGREEN,20210720,930.2,960.95,930.2,945.1,211121
ADANIPORTS,20210720,661,680.85,660,672.6,11533588
ADANIPOWER,20210720,97.05,98.8,97.05,97.05,4880468
ADANITRANS,20210720,919.65,960,919.65,919.65,60558
ADFFOODS,20210720,870,899.9,870,879.1,38500
ADL,20210720,37.5,37.95,35.25,36.25,6678
ADORWELD,20210720,745.2,757,682,715.8,51862
ADROITINFO,20210720,9.05,9.05,9.05,9.05,251
ADSL,20210720,68.1,68.5,64.75,64.95,257075
ADVANIHOTR,20210720,78,78.5,72,74.45,122746
ADVENZYMES,20210720,407.5,409.5,396.9,399.35,237106
AEGISCHEM,20210720,321.25,328.5,313.75,320,931238
AFFLE,20210720,4365.6,4380,4299,4342.95,19779
AGARIND,20210720,364,364,341.4,343.9,32542
AGCNET,20210720,1208,1235,1180,1186.8,834
AGRITECH,20210720,46.5,46.5,44.1,44.6,19114
AGROPHOS,20210720,15.8,16.05,14.6,16.05,120758
AHLADA,20210720,197.3,204.95,193.3,194.4,135428
AHLEAST,20210720,176.15,181,174.45,179.4,3062
AHLUCONT,20210720,416.25,416.25,390,393.35,27545
AHLWEST,20210720,243,248,235,243.25,13633
AIAENG,20210720,2058.5,2062.6,2025.6,2041.55,14642
AIRAN,20210720,25.65,25.95,24.4,25.25,122471
AJANTPHARM,20210720,2136.9,2169,2111.5,2141.95,47679
AJMERA,20210720,308.6,312,298.3,305.65,137017
AJOONI,20210720,53,53.5,51,52.55,63425
AKASH,20210720,221.55,225.75,205,210.6,94650
AKG,20210720,26.45,26.45,24.75,24.95,8870
AKSHARCHEM,20210720,459.95,459.95,430.6,439.05,63778
AKSHOPTFBR,20210720,10.95,11.5,10.95,10.95,757065
AKZOINDIA,20210720,2265,2303.35,2260,2272.05,12496
ALANKIT,20210720,21,21.6,19.85,20.9,1716488
ALBERTDAVD,20210720,536.4,622.9,530.1,572.05,726990
ALEMBICLTD,20210720,135.65,137.25,128.2,130.35,1312091
ALICON,20210720,785,854.7,756.4,812.6,125004
ALKALI,20210720,91,92.25,84.95,86.5,90150
ALKEM,20210720,3466.9,3510.15,3381.4,3395.7,353487
ALKYLAMINE,20210720,3693,3694.2,3586.05,3644.9,67909
ALLCARGO,20210720,167,167,155.1,157.5,1156221
ALLSEC,20210720,519.4,519.4,456.3,467.3,188145
ALMONDZ,20210720,62.5,64,59.4,60.5,30005
ALOKINDS,20210720,25.65,26.3,25.25,25.4,25261513
ALPA,20210720,51.3,51.7,50,50.35,39483
ALPHAGEO,20210720,318,318,297.15,300.45,49083
ALPSINDUS,20210720,3.4,3.4,3.2,3.35,32284
AMARAJABAT,20210720,720.35,724.9,708.45,713.35,1075401
AMBER,20210720,3020,3039.45,2936,3003.95,85734
AMBICAAGAR,20210720,19.55,20.3,19,19.7,62107
AMBIKCO,20210720,1460.6,1476,1369.95,1411.9,70782
AMBUJACEM,20210720,391,408.9,387.65,404.45,16347083
AMDIND,20210720,29.6,30.9,29.55,29.8,28165
AMJLAND,20210720,34.3,34.95,32.6,32.95,142491
AMRUTANJAN,20210720,694,702.95,688,691.7,33997
ANANTRAJ,20210720,67.2,68.35,65.05,66.95,473699
ANDHRACEMT,20210720,28.1,28.1,26,28.1,2602060
ANDHRAPAP,20210720,255.95,258,243,244.1,57433
ANDHRSUGAR,20210720,554.7,554.7,533,535.55,78762
ANGELBRKG,20210720,1382.5,1429.95,1247,1272.05,1351343
ANIKINDS,20210720,25.3,25.45,24.25,24.4,57387
ANKITMETAL,20210720,1.9,1.9,1.8,1.85,93843
ANMOL,20210720,166.35,175,165.1,171.45,25997
ANSALAPI,20210720,9.1,9.55,8.95,9.1,324633
ANSALHSG,20210720,9.05,9.85,9.05,9.05,1420186
ANUP,20210720,1006.95,1025,977.6,989.5,126182
ANURAS,20210720,799,802.3,775,781.2,104236
APARINDS,20210720,563,568.5,545.05,548.7,33960
APCL,20210720,489.9,531.95,489,494.45,607773
APCOTEXIND,20210720,318.5,321.8,305.45,316.05,108007
APEX,20210720,381.7,381.8,359,370.65,188097
APLAPOLLO,20210720,1511,1620,1475,1609.25,294962
APLLTD,20210720,959,961.9,936.05,939.25,285765
APOLLO,20210720,118.75,120.15,115.55,116.4,200972
APOLLOHOSP,20210720,3890,3908,3817.3,3882.95,357815
APOLLOPIPE,20210720,985.95,1011.15,970,981.15,25471
APOLLOTYRE,20210720,226,227.75,220.25,221.7,5642151
APOLSINHOT,20210720,798.45,803.35,756.65,779.35,2522
APTECHT,20210720,244.65,245.6,235,237.2,222012
ARCHIDPLY,20210720,34.6,34.6,33.5,34.1,13343
ARCHIES,20210720,27.7,29.25,26.95,29.2,1109175
ARENTERP,20210720,16.75,16.9,15.95,16.15,2727
ARIES,20210720,176.8,190.5,170.75,185.7,735810
ARIHANT,20210720,26,26.4,24.75,25.4,6949
